#--- ATTENTION : CONSERVEZ CETTE LICENCE SI VOUS REDISTRIBUEZ CE FICHIER ---
#License ABU
#-=-=-=-=-=-
#Version 1.1, Aout 1999
#
#Copyright (C) 1999 Association de Bibliophiles Universels
#   http://abu.cnam.fr/
#   abu@cnam.fr
#
#La base de textes de l'Association des Bibliophiles Universels (ABU)
#est une oeuvre de compilation, elle peut être copiée, diffusée et
#modifiée dans les conditions suivantes :
#
#1.  Toute copie à des fins privées, à des fins d'illustration de l'enseignement
#    ou de recherche scientifique est autorisée.
#
#2.  Toute diffusion ou inclusion dans une autre oeuvre doit
#
#     a) soit inclure la presente licence s'appliquant a l'ensemble de la
#        diffusion ou de l'oeuvre dérivee.
#
#     b) soit permettre aux bénéficiaires de cette diffusion ou de cette
#        oeuvre dérivée d'en extraire facilement et gratuitement une version
#        numérisée de chaque texte inclu, muni de la présente licence.  Cette
#        possibilité doit être mentionnée explicitement et de façon claire,
#        ainsi que le fait que la présente notice s'applique aux documents
#        extraits.
#
#     c) permettre aux bénéficiaires de cette diffusion ou de cette
#        oeuvre dérivée d'en extraire facilement et gratuitement la version
#        numérisée originale, munie le cas échéant des améliorations visées au
#        paragraphe 6, si elles sont présentent dans la diffusion ou la nouvelle
#        oeuvre. Cette possibilité doit être mentionnée explicitement et de
#        façon claire, ainsi que le fait que la présente notice s'applique aux
#        documents extraits.
#
#   Dans tous les autres cas, la présente licence sera réputée s'appliquer
#   à l'ensemble de la diffusion ou de l'oeuvre dérivée.
#
#
#3. L'en-tête qui accompagne chaque fichier doit être intégralement 
#   conservée au sein de la copie.
#
#4. La mention du producteur original doit être conservée, ainsi
#   que celle des contributeurs ultérieurs.
#
#5. Toute modification ultérieure, par correction d'erreurs,
#   additions de variantes, mise en forme dans un autre format, ou autre,
#   doit être indiquée.  L'indication des diverses contributions devra être
#   aussi précise que possible, et datée.
#
#6. Ce copyright s'applique obligatoirement à toute amélioration
#   par simple correction d'erreurs ou d'oublis mineurs (orthographe,
#   phrase manquante, ...), c'est-à-dire ne correspondant pas à
#   l'adjonction d'une autre variante connue du texte, qui devra donc
#   comporter la présente notice.
#
#----------------------- FIN DE LA LICENCE ABU --------------------------------
	nom
22648	oscabrion
22649	oscar
22650	oscillaire
22651	oscillateur
22652	oscillation
22653	oscillogramme
22654	oscillographe
22655	oscillomètre
22656	oscillométrie
22657	oscilloscope
22658	osculation
22659	oscule
22660	ose
22661	oseille
22662	oseraie
22663	oside
22664	osier
22665	osiériculture
22666	osmiridium
22667	osmium
22668	osmiure
22669	osmomètre
22670	osmométrie
22671	osmonde
22672	osmose
22673	osque
22674	ossature
22675	osselet
22676	ossement
22677	ossianisme
22678	ossification
22679	osso-bucco
22680	ossuaire
22681	ossète
22682	osséine
22683	ost
22684	ostensoir
22685	ostentation
22686	ostiak
22687	ostinato
22688	ostiole
22689	osto
22690	ostracisme
22691	ostracode
22692	ostracon
22693	ostrogot
22694	ostrogoth
22695	ostréiculteur
22696	ostréiculture
22697	ostréidé
22698	ostéalgie
22699	ostéite
22700	ostéoblaste
22701	ostéochondrite
22702	ostéochondromatose
22703	ostéochondrose
22704	ostéoclasie
22705	ostéoclaste
22706	ostéodynie
22707	ostéogenèse
22708	ostéolithe
22709	ostéologie
22710	ostéolyse
22711	ostéomalacie
22712	ostéome
22713	ostéomyélite
22714	ostéonécrose
22715	ostéopathe
22716	ostéopathie
22717	ostéophone
22718	ostéophyte
22719	ostéoplaste
22720	ostéoplastie
22721	ostéoporose
22722	ostéosarcome
22723	ostéose
22724	ostéosynthèse
22725	ostéotomie
22726	otage
22727	otalgie
22728	otarie
22729	otite
22730	oto-rhino
22731	oto-rhino-laryngologie
22732	oto-rhino-laryngologiste
22733	otoconie
22734	otocyon
22735	otocyste
22736	otolithe
22737	otologie
22738	otomi
22739	otoplastie
22740	otorragie
22741	otorrhée
22742	otoscope
22743	otospongiose
22744	ottoman
22745	ottomane
22746	ouabaïne
22747	ouaille
22748	ouailles
22749	ouananiche
22750	ouaouaron
22751	ouarine
22752	ouate
22753	ouaterie
22754	ouatine
22755	oubli
22756	oublie
22757	oubliette
22758	oublieux
22759	ouche
22760	oued
22761	ouest
22762	ougrien
22763	ouguiya
22764	oui
22765	ouillage
22766	ouillère
22767	ouistiti
22768	oukase
22769	oulice
22770	ouléma
22771	oumiak
22772	ouragan
22773	ourdissage
22774	ourdisseur
22775	ourdissoir
22776	ourdou
22777	ourles
22778	ourlet
22779	ours
22780	ourse
22781	oursin
22782	ourson
22783	outan
22784	outang
22785	outarde
22786	outardeau
22787	outil
22788	outillage
22789	outilleur
22790	outlaw
22791	output
22792	outrage
22793	outrance
22794	outre
22795	outrecuidance
22796	outremer
22797	outrepasse
22798	outsider
22799	ouvala
22800	ouvert
22801	ouverture
22802	ouvertures
22803	ouvrabilité
22804	ouvrage
22805	ouvraison
22806	ouvrant
22807	ouvrants
22808	ouvre-bouteille
22809	ouvre-bouteilles
22810	ouvre-boîte
22811	ouvre-boîtes
22812	ouvre-gant
22813	ouvre-gants
22814	ouvre-huître
22815	ouvre-huîtres
22816	ouvreau
22817	ouvreur
22818	ouvreuse
22819	ouvrier
22820	ouvrière
22821	ouvriérisme
22822	ouvriériste
22823	ouvroir
22824	ouzbek
22825	ouzo
22826	ouï-dire
22827	ouïe
22828	ouïes
22829	ouïghour
22830	ovaire
22831	ovalbumine
22832	ovale
22833	ovalisation
22834	ovariectomie
22835	ovariotomie
22836	ovarite
22837	ovate
22838	ovation
22839	ove
22840	overdose
22841	ovibos
22842	oviducte
22843	ovidé
22844	ovin
22845	oviné
22846	ovipare
22847	oviparité
22848	ovipositeur
22849	oviscapte
22850	ovni
22851	ovocyte
22852	ovogenèse
22853	ovogonie
22854	ovotide
22855	ovoviviparité
22856	ovulation
22857	ovule
22858	oxacide
22859	oxalate
22860	oxalurie
22861	oxalémie
22862	oxford
22863	oxfordien
22864	oxime
22865	oxonium
22866	oxyacide
22867	oxycarbonisme
22868	oxycarbonémie
22869	oxychlorure
22870	oxycoupage
22871	oxycyanure
22872	oxydant
22873	oxydase
22874	oxydation
22875	oxyde
22876	oxydoréductase
22877	oxydoréductimétrie
22878	oxydoréduction
22879	oxygène
22880	oxygénateur
22881	oxygénation
22882	oxygénothérapie
22883	oxyhémoglobine
22884	oxylithe
22885	oxymel
22886	oxymoron
22887	oxymétrie
22888	oxysel
22889	oxysulfure
22890	oxyton
22891	oxyure
22892	oxyurose
22893	oyat
22894	ozocérite
22895	ozokérite
22896	ozonateur
22897	ozone
22898	ozoneur
22899	ozonide
22900	ozonisateur
22901	ozonisation
22902	ozoniseur
22903	ozonosphère
22904	ozène
22905	ozéneux
22906	oïdie
22907	oïdium
22908	oïl
22909	p
22910	pacage
22911	pacemaker
22912	pacfung
22913	pacha
22914	pachalik
22915	pachto
22916	pachyderme
22917	pachydermie
22918	pacificateur
22919	pacification
22920	pacifique
22921	pacifisme
22922	pack
22923	packfung
22924	pacotille
22925	pacquage
22926	pacson
22927	pacte
22928	pactole
22929	paddock
22930	paddy
22931	padichah
22932	padischah
22933	padou
22934	padoue
22935	paella
22936	pagaie
22937	pagaille
22938	paganisme
22939	pagaye
22940	pagayeur
22941	pagaïe
22942	page
22943	pageau
22944	pagel
22945	pageot
22946	pagination
22947	pagne
22948	pagode
22949	pagodon
22950	pagre
22951	pagure
22952	pagus
22953	paidologie
22954	paie
22955	paiement
22956	paierie
22957	paillage
22958	paillard
22959	paillardise
22960	paillasse
22961	paillasson
22962	paillassonnage
22963	paille
22964	pailler
22965	paillet
22966	pailleteur
22967	paillette
22968	pailleur
22969	paillis
22970	paillole
22971	paillon
22972	paillot
22973	paillote
22974	paillé
22975	pain
22976	pair
22977	pairage
22978	paire
22979	pairesse
22980	pairie
22981	pairle
22982	pairs
22983	paissance
22984	paisseau
22985	paix
22986	pakistanais
22987	pal
22988	palabre
22989	palace
22990	paladin
22991	palais
22992	palamisme
22993	palan
22994	palanche
22995	palangre
22996	palanquin
22997	palanquée
22998	palastre
22999	palatale
23000	palatalisation
23001	palatin
23002	palatinat
23003	palatine
23004	palatite
23005	palatogramme
23006	palatoplastie
23007	pale
23008	palefrenier
23009	palefroi
23010	paleron
23011	palestinien
23012	palestre
23013	palet
23014	paletot
23015	palette
23016	palettisation
23017	palettiseur
23018	palicare
23019	palier
23020	palikare
23021	palilalie
23022	palimpseste
23023	palindrome
23024	palingénésie
23025	palinodie
23026	palis
23027	palissade
23028	palissandre
23029	palissonneur
23030	paliure
23031	palière
23032	palladianisme
23033	palladium
23034	palle
23035	palliatif
23036	pallidectomie
23037	pallidum
23038	pallium
23039	palma-christi
23040	palmacée
23041	palmaire
23042	palmarium
23043	palmarès
23044	palmature
23045	palme
23046	palmer
23047	palmeraie
23048	palmes
23049	palmette
23050	palmier
23051	palmipède
23052	palmite
23053	palmitine
23054	palmure
23055	palois
23056	palombe
23057	palonnier
23058	palot
23059	palots
23060	palourde
23061	palpation
23062	palpe
23063	palpeur
23064	palpitant
23065	palpitation
23066	palpitations
23067	palplanche
23068	paltoquet
23069	paluche
23070	palud
23071	paludarium
23072	palude
23073	paludier
23074	paludine
23075	paludisme
23076	paludologie
23077	paludéen
23078	palus
23079	palynologie
23080	palâtre
23081	palée
23082	palémon
23083	paléobotanique
23084	paléoclimat
23085	paléographe
23086	paléographie
23087	paléohistologie
23088	paléolithique
23089	paléomagnétisme
23090	paléontologie
23091	paléontologiste
23092	paléontologue
23093	paléosol
23094	paléothérium
23095	palétuvier
23096	pampa
23097	pamphlet
23098	pamphlétaire
23099	pampille
23100	pamplemousse
23101	pamplemoussier
23102	pampre
23103	pampéro
23104	pan
23105	panachage
23106	panache
23107	panachure
23108	panacée
23109	panade
23110	panafricanisme
23111	panais
23112	panama
23113	panaméen
23114	panaméricanisme
23115	panarabisme
23116	panaris
23117	panatela
23118	panatella
23119	panathénées
23120	panax
23121	panca
23122	pancalisme
23123	pancarte
23124	panclastite
23125	pancosmisme
23126	pancrace
23127	pancréas
23128	pancréatine
23129	pancréatite
23130	panda
23131	pandanus
23132	pandectes
23133	pandiculation
23134	pandit
23135	pandore
23136	pandèmes
23137	pandémie
23138	pandémonium
23139	panel
23140	panerée
23141	paneterie
23142	panetier
23143	panetière
23144	paneton
23145	pangermanisme
23146	pangermaniste
23147	pangolin
23148	panhellénisme
23149	panic
23150	panicaut
23151	panier
23152	panification
23153	paniquard
23154	panique
23155	panislamisme
23156	panière
23157	panka
23158	panlogisme
23159	panmixie
23160	panne
23161	panneau
23162	panneautage
23163	panneton
23164	pannicule
23165	panné
23166	panonceau
23167	panophtalmie
23168	panoplie
23169	panoptique
23170	panorama
23171	panoramique
23172	panorpe
23173	panosse
23174	panoufle
23175	pansage
23176	panse
23177	pansement
23178	panslavisme
23179	panspermie
23180	pantalon
23181	pantalonnade
23182	pante
23183	pantenne
23184	panthère
23185	panthéisme
23186	panthéiste
23187	panthéon
23188	pantin
23189	pantière
23190	pantographe
23191	pantoire
23192	pantomime
23193	pantomètre
23194	pantouflard
23195	pantoufle
23196	pantoufles
23197	pantouflier
23198	pantoum
23199	pantène
23200	panure
23201	panzer
23202	panégyrique
23203	panégyriste
23204	paon
23205	paonneau
23206	papa
23207	papas
23208	papauté
23209	papaver
23210	papavéracée
23211	papavérine
23212	papaye
23213	papayer
23214	papaïne
23215	pape
23216	papegai
23217	papelard
23218	papelardise
23219	paperasse
23220	paperasserie
23221	paperassier
23222	papesse
23223	papeterie
23224	papi
23225	papier
23226	papier-monnaie
23227	papiers
23228	papilionacée
23229	papille
23230	papillome
23231	papillon
23232	papillonnage
23233	papillonnement
23234	papillonnée
23235	papillons
23236	papillotage
23237	papillote
23238	papillotement
23239	papion
23240	papisme
23241	papiste
23242	papotage
23243	papou
23244	papouille
23245	paprika
23246	papule
23247	papy
23248	papyrologie
23249	papyrologue
23250	papyrus
23251	paquebot
23252	paquet
23253	paquetage
23254	paqueteur
23255	par
23256	parabase
23257	parabellum
23258	parabiose
23259	parabole
23260	parabolique
23261	paracentèse
23262	parachronisme
23263	parachutage
23264	parachute
23265	parachutisme
23266	parachutiste
23267	parachèvement
23268	paraclet
23269	paracétamol
23270	parade
23271	paradeur
23272	paradigmatique
23273	paradigme
23274	paradis
23275	paradisier
23276	parados
23277	paradoxe
23278	paradée
23279	parafe
23280	paraffinage
23281	paraffine
23282	parafiscalité
23283	parafoudre
23284	parage
23285	parages
23286	paragraphe
23287	paragrêle
23288	paraguayen
23289	paraison
23290	paralangage
23291	paralittérature
23292	parallaxe
23293	parallèle
23294	parallélisation
23295	parallélisme
23296	parallélogramme
23297	parallélépipède
23298	paralogisme
23299	paralysie
23300	paralysé
23301	paralytique
23302	paramagnétisme
23303	paramètre
23304	paramécie
23305	parangon
23306	paranormal
23307	paranoïa
23308	paranoïaque
23309	paranthrope
23310	parapet
23311	paraphasie
23312	paraphe
23313	parapheur
23314	paraphimosis
23315	paraphrase
23316	paraphraseur
23317	paraphrène
23318	paraphrénie
23319	paraphyse
23320	parapluie
23321	paraplégie
23322	paraplégique
23323	parapode
23324	parapsychologie
23325	parapsychologue
23326	parascève
23327	parasexualité
23328	parasite
23329	parasitisme
23330	parasitose
23331	parasol
23332	parasympathique
23333	parataxe
23334	parathormone
23335	parathyroïde
23336	paratonnerre
23337	paratyphique
23338	paratyphoïde
23339	paravent
23340	paraître
23341	parc
23342	parcage
23343	parcellarisation
23344	parcelle
23345	parcellisation
23346	parchemin
23347	parcheminier
23348	parchet
23349	parcimonie
23350	parcmètre
23351	parcomètre
23352	parcotrain
23353	parcours
23354	pardessus
23355	pardon
23356	pare-avalanches
23357	pare-balles
23358	pare-boue
23359	pare-brise
23360	pare-chocs
23361	pare-feu
23362	pare-soleil
23363	pare-éclats
23364	pare-étincelles
23365	pareil
23366	pareille
23367	parement
23368	parementure
23369	parenchyme
23370	parent
23371	parentales
23372	parentalies
23373	parenthèse
23374	parents
23375	parenté
23376	paresse
23377	paresseux
23378	paressée
23379	paresthésie
23380	pareur
23381	pareuse
23382	parfait
23383	parfilage
23384	parfum
23385	parfumerie
23386	parfumeur
23387	parhélie
23388	pari
23389	paria
23390	pariade
23391	pariage
23392	parian
23393	paridigitidé
23394	paridé
23395	parieur
23396	parigot
23397	parisette
23398	parisianisme
23399	parisien
23400	parité
23401	pariétaire
23402	pariétale
23403	parjure
23404	parka
23405	parking
23406	parkinson
23407	parkinsonien
23408	parkérisation
23409	parlant
23410	parlement
23411	parlementaire
23412	parlementarisme
23413	parler
23414	parleur
23415	parloir
23416	parlote
23417	parlotte
23418	parlé
23419	parme
23420	parmenture
23421	parmesan
23422	parmélie
23423	parnasse
23424	parnassien
23425	parodie
23426	parodiste
23427	paroi
23428	paroisse
23429	paroissien
23430	parole
23431	paroles
23432	paroli
23433	parolier
23434	paronomase
23435	paronyme
23436	paronymie
23437	paros
23438	parotide
23439	parotidite
23440	parousie
23441	paroxysme
23442	paroxyton
23443	parpaillot
23444	parpaing
23445	parque
23446	parquet
23447	parquetage
23448	parqueterie
23449	parqueteur
23450	parqueteuse
23451	parqueur
23452	parrain
23453	parrainage
23454	parricide
23455	parsec
23456	parsi
23457	parsisme
23458	part
23459	partage
23460	partageant
23461	partageux
23462	partance
23463	partant
23464	partenaire
23465	parterre
23466	parti
23467	partialité
23468	participant
23469	participation
23470	participe
23471	particularisation
23472	particularisme
23473	particulariste
23474	particularité
23475	particule
23476	particulier
23477	partie
23478	partiel
23479	partielle
23480	parties
23481	partiteur
23482	partition
23483	partner
23484	parton
23485	partouse
23486	partouzard
23487	partouze
23488	parturiente
23489	parturition
23490	party
23491	parulie
23492	parure
23493	parurerie
23494	parures
23495	parurier
23496	parution
23497	parvenu
23498	parvis
23499	parâtre
23500	parèdre
23501	parère
23502	paréage
23503	parégorique
23504	parélie
23505	parémiologie
23506	paréo
23507	parésie
23508	pas
23509	pas-d'âne
23510	pas-de-géant
23511	pas-de-porte
23512	pas-grand-chose
23513	pascal
23514	pascalien
23515	pasquin
23516	passacaille
23517	passade
23518	passage
23519	passager
23520	passant
23521	passation
23522	passavant
23523	passe
23524	passe-boule
23525	passe-boules
23526	passe-crassane
23527	passe-droit
23528	passe-lacet
23529	passe-montagne
23530	passe-partout
23531	passe-passe
23532	passe-pied
23533	passe-plat
23534	passe-rose
23535	passe-temps
23536	passe-thé
23537	passe-velours
23538	passe-volant
23539	passement
23540	passementerie
23541	passepoil
23542	passeport
23543	passerage
23544	passereau
23545	passerelle
23546	passerine
23547	passerinette
23548	passerose
23549	passeur
23550	passif
23551	passiflore
23552	passing-shot
23553	passion
23554	passionnette
23555	passionné
23556	passivation
23557	passivité
23558	passoire
23559	passé
23560	passée
23561	passéisme
23562	passéiste
23563	pastel
23564	pastelliste
23565	pastenague
23566	pasteur
23567	pasteurisateur
23568	pasteurisation
23569	pastiche
23570	pasticheur
23571	pastille
23572	pastis
23573	pastoureau
23574	pastourelle
23575	pastèque
23576	pat
23577	patache
23578	patachon
23579	pataphysique
23580	patapouf
23581	pataquès
23582	patarasse
23583	patard
23584	patarin
23585	patate
23586	pataud
23587	pataugeage
23588	pataugeoire
23589	patchouli
23590	patchwork
23591	patelin
23592	patelinage
23593	patelinerie
23594	patelle
23595	patentage
23596	patente
23597	patenté
23598	patenôtre
23599	patenôtres
23600	pater
23601	paternalisme
23602	paternaliste
23603	paternel
23604	paternité
23605	pathogénie
23606	pathologie
23607	pathomimie
23608	pathos
23609	pathétique
23610	pathétisme
23611	patience
23612	patient
23613	patin
23614	patinage
23615	patine
23616	patinette
23617	patineur
23618	patinoire
23619	patio
23620	patoche
23621	patois
23622	patoisant
23623	patouille
23624	patraque
23625	patriarcat
23626	patriarche
23627	patrice
23628	patriciat
23629	patricien
23630	patriclan
23631	patrie
23632	patrimoine
23633	patriotard
23634	patriote
23635	patriotisme
23636	patristique
23637	patrologie
23638	patron
23639	patronage
23640	patronat
23641	patronne
23642	patronyme
23643	patrouille
23644	patrouilleur
23645	patte
23646	patte-d'oie
23647	pattemouille
23648	pattern
23649	pattinsonage
23650	paturon
23651	patène
23652	patère
23653	pauchouse
23654	paulette
23655	paulinisme
23656	pauliste
23657	paulownia
23658	paume
23659	paumelle
23660	paumier
23661	paumure
23662	paumé
23663	paupiette
23664	paupière
23665	paupérisation
23666	paupérisme
23667	pause
23668	pause-café
23669	pauvre
23670	pauvresse
23671	pauvret
23672	pauvreté
23673	pavage
23674	pavane
23675	pavement
23676	paveur
23677	pavie
23678	pavillon
23679	pavillonnerie
23680	pavois
23681	pavoisement
23682	pavot
23683	pavé
23684	pavée
23685	payant
23686	paye
23687	payement
23688	payeur
23689	pays
23690	paysage
23691	paysagiste
23692	paysan
23693	paysannat
23694	paysannerie
23695	païen
23696	pe
23697	peau
23698	peau-rouge
23699	peausserie
23700	peaussier
23701	peccadille
23702	pechblende
23703	pecnot
23704	pecten
23705	pectine
23706	pectiné
23707	pectoral
23708	pedigree
23709	pedum
23710	pedzouille
23711	peeling
23712	pegmatite
23713	pehlvi
23714	peignage
23715	peigne
23716	peigne-cul
23717	peigneur
23718	peigneuse
23719	peignoir
23720	peignure
23721	peignures
23722	peigné
23723	peignée
23724	peille
23725	peilles
23726	peinard
23727	peine
23728	peintre
23729	peinture
23730	peinturlurage
23731	pelade
23732	pelage
23733	pelagos
23734	pelard
23735	pelisse
23736	pellagre
23737	pellagreux
23738	pelle
23739	pelle-pioche
23740	pellet
23741	pelletage
23742	pelleterie
23743	pelleteur
23744	pelleteuse
23745	pelletier
23746	pelletière
23747	pelletiérine
23748	pelletée
23749	pelliculage
23750	pellicule
23751	pelotage
23752	pelotari
23753	pelote
23754	peloteuse
23755	peloton
23756	pelotonnement
23757	pelouse
23758	pelta
23759	peltaste
23760	peluche
23761	pelure
23762	pelvigraphie
23763	pelvis
23764	pelé
23765	pemmican
23766	pemphigus
23767	penalty
23768	penchant
23769	pendage
23770	pendaison
23771	pendant
23772	pendard
23773	pendeloque
23774	pendentif
23775	penderie
23776	pendillon
23777	pendoir
23778	pendu
23779	pendule
23780	pendulette
23781	pennage
23782	penne
23783	pennon
23784	penny
23785	penon
23786	pense-bête
23787	penser
23788	penseur
23789	pension
23790	pensionnaire
23791	pensionnat
23792	pensionné
23793	pensum
23794	pensée
23795	pentacle
23796	pentacorde
23797	pentacrine
23798	pentadécagone
23799	pentagone
23800	pentane
23801	pentapole
23802	pentarchie
23803	pentateuque
23804	pentathlon
23805	pentatome
23806	pentaèdre
23807	pente
23808	pentecôte
23809	pentecôtisme
23810	pentecôtiste
23811	penthiobarbital
23812	penthode
23813	penthotal
23814	pentode
23815	pentose
23816	penture
23817	pep
23818	peppermint
23819	pepsine
23820	peptide
23821	peptone
23822	perborate
23823	percale
23824	percaline
23825	perce
23826	perce-muraille
23827	perce-neige
23828	perce-oreille
23829	perce-pierre
23830	percement
23831	percept
23832	percepteur
23833	perceptibilité
23834	perception
23835	percerette
23836	perceur
23837	perceuse
23838	percha
23839	perchage
23840	perche
23841	percheron
23842	perchis
23843	perchiste
23844	perchlorate
23845	perchman
23846	perchoir
23847	perché
23848	perchée
23849	perciforme
23850	percnoptère
23851	percolateur
23852	percolation
23853	percomorphe
23854	percussion
23855	percussionniste
23856	percuteur
23857	percée
23858	perdant
